Unnamed: 0.1,Unnamed: 0,conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
,,1896499118387687746,Mon Mar 03 09:53:19 +0000 2025,6951,Ramadan Mubarak from GP Lubricants! This Ramadan we wish you growth prosperity and countless blessings. To us you are more than just business associates you are our partners of choice our family. May this holy month bring you success joy and fulfillment in all that you https://t.co/Sugn6Q2YFD,1896499118387687746,https://pbs.twimg.com/amplify_video_thumb/1896499042441433088/img/XaregkuOu4bPMQaF.jpg,,en,Afghanistan,2,70,364,https://x.com/rashidkhan_19/status/1896499118387687746,729582793576042496,rashidkhan_19
,,1896925484715512222,Tue Mar 04 14:07:33 +0000 2025,2296,Avoid this common mistake with Maghrib Salah in Ramadan https://t.co/I3YH2iW6If,1896925484715512222,https://pbs.twimg.com/ext_tw_video_thumb/1896925391786299393/pu/img/EtcfyONv-zIxlIBD.jpg,,en,Nigeria,3,13,681,https://x.com/salahudeen33/status/1896925484715512222,247979519,salahudeen33
,,1896940698202521909,Tue Mar 04 15:08:00 +0000 2025,4433,No Matter Where You Are Muslims Welcome You! Went to a mosque in Taiwan and felt the same love and support! Don t hesitate to visit your local mosque the doors are always open! #taiwan #mosque #ramadan #fasting https://t.co/0VlBFxLa6R,1896940698202521909,https://pbs.twimg.com/ext_tw_video_thumb/1896932874504253440/pu/img/hzrIEhID0c3iQc5r.jpg,,en,"Gold Coast, Queensland",16,171,617,https://x.com/lilyjayofficial/status/1896940698202521909,877762857328193536,lilyjayofficial
,,1896905841481228609,Tue Mar 04 12:49:30 +0000 2025,4041,Ramadan Kareem https://t.co/OCPEYDLG7o,1896905841481228609,https://pbs.twimg.com/ext_tw_video_thumb/1896905813760901120/pu/img/O1gU8u98HV_ROywV.jpg,,hi,,25,97,225,https://x.com/georginagio_bae/status/1896905841481228609,1439275962537955335,georginagio_bae
,,1896402383284175072,Mon Mar 03 03:28:56 +0000 2025,58,Hi #KawanPajak! Kantor pajak buka selama bulan Ramadan 1446 H dan siap sedia membantu seluruh layanan perpajakan dari jam 08.00 - 15.00 waktu setempat pada hari kerja Senin sampai Jumat. Masing-masing kantor pajak juga dapat menerapkan jam layanan tambahan serta https://t.co/EukbKY3C6R,1896402383284175072,https://pbs.twimg.com/media/GlFf6RFXEAARZms.jpg,,in,Indonesia,16,82,106,https://x.com/DitjenPajakRI/status/1896402383284175072,543294959,DitjenPajakRI
,,1897244449941676059,Wed Mar 05 11:15:00 +0000 2025,928,Ramadan Nights https://t.co/uvnqJmTyzP,1897244449941676059,https://pbs.twimg.com/media/GlM89B4WgAAowHU.jpg,,en,,0,12,109,https://x.com/AllahGreatQuran/status/1897244449941676059,102162231,AllahGreatQuran
,,1897241091172405343,Wed Mar 05 11:01:39 +0000 2025,318,Toulouse [31] France 🇫🇷 Tu fais le Ramadan en France ? https://t.co/384zqyAG9K,1897241091172405343,https://pbs.twimg.com/ext_tw_video_thumb/1897241001900523520/pu/img/1auiYcDtfCMgUzx9.jpg,,fr,Somewhere in the 21st century,4,36,47,https://x.com/RafaelSereti/status/1897241091172405343,1472263656071213062,RafaelSereti
,,1896258068092195320,Sun Mar 02 17:55:28 +0000 2025,9387,Joyeux ramadan ? https://t.co/wN5jOMJtB8,1896258068092195320,https://pbs.twimg.com/media/GlDclwSWIAAa_hq.jpg,,fr,France 🇫🇷,98,470,1322,https://x.com/JlGirault/status/1896258068092195320,931167733491826688,JlGirault
,,1896851862533619825,Tue Mar 04 09:15:00 +0000 2025,1097,May Allah forgive us in Ramadan https://t.co/YnRlxXdLhN,1896851862533619825,https://pbs.twimg.com/media/GlBfVGEXAAArPdS.jpg,,en,,4,17,127,https://x.com/AllahGreatQuran/status/1896851862533619825,102162231,AllahGreatQuran
,,1897016021569175849,Tue Mar 04 20:07:19 +0000 2025,941,Menstruation women in Ramaḍān. -THREAD https://t.co/XLAM6rncm5,1897016021569175849,https://pbs.twimg.com/media/GlOOBLCXAAAry_U.jpg,,en,United States,3,12,225,https://x.com/Cool_Ustaz/status/1897016021569175849,2976211865,Cool_Ustaz
,,1896219897534837119,Sun Mar 02 15:23:48 +0000 2025,79,Le Ramadan c est le mois saint pour les musulmans. Mais tout le monde peut profiter de cette fête pour se régaler des trésors culinaires mis à l honneur pendant cette période. Voici trois adresses ️ https://t.co/59BN3y24Rg https://t.co/0lWSEwP55O,1896219897534837119,https://pbs.twimg.com/media/GlC58lzWMAI0OAp.jpg,,fr,"Paris, France",15,192,24,https://x.com/le_Parisien/status/1896219897534837119,38142665,le_Parisien
,,1897458206504575037,Thu Mar 06 01:24:24 +0000 2025,1241,Ramadan chronicles https://t.co/Ip8VLL38Ur,1897458206504575037,https://pbs.twimg.com/amplify_video_thumb/1897458099830542336/img/qOK2CSLD992hsmz8.jpg,,en,,2,45,71,https://x.com/bullyb170/status/1897458206504575037,3023109768,bullyb170
,,1896257184213909829,Sun Mar 02 17:51:58 +0000 2025,3274,Ramadan Greetings from around the world ️ https://t.co/4egR6nTKF2,1896257184213909829,https://pbs.twimg.com/ext_tw_video_thumb/1896256744302526464/pu/img/NTNeyLeuWMb0xoIo.jpg,,en,Worldwide,19,63,436,https://x.com/Gabbar0099/status/1896257184213909829,934737940827090944,Gabbar0099
,,1894887724005384229,Wed Feb 26 23:10:13 +0000 2025,8462,King Charles helps package dates for Muslims to eat as the first food to break their fast at sunset during Ramadan. England is a muslim country now. https://t.co/RXZFsJx8oE,1894887724005384229,https://pbs.twimg.com/amplify_video_thumb/1894843574484639744/img/JZI2MIoKBOrDT7bV.jpg,,en,,219,1378,1272,https://x.com/itsJohnRocker/status/1894887724005384229,1847281436182589440,itsJohnRocker
,,1896276273833611355,Sun Mar 02 19:07:49 +0000 2025,1937,Ramadan Mubarak from Gaza. https://t.co/klIvWrCW9g,1896276273833611355,https://pbs.twimg.com/media/GlDtN4MXQAEdszh.jpg,,tr,Lebanon - USA - Germany -Swiss,9,14,305,https://x.com/mhdksafa/status/1896276273833611355,834078524277456897,mhdksafa
,,1896212706329580004,Sun Mar 02 14:55:13 +0000 2025,307,A Palestinian girl makes Ramadan decorations among the remains of her home. Gazans love life whenever they find a way. https://t.co/W9e95gTNhD,1896212706329580004,https://pbs.twimg.com/ext_tw_video_thumb/1896212139578171392/pu/img/3ZfX6N0-TAdRusYG.jpg,,en,Global ,4,5,109,https://x.com/OnlinePalEng/status/1896212706329580004,1318537581185896448,OnlinePalEng
,,1896838684894494977,Tue Mar 04 08:22:38 +0000 2025,659, Supercharge Your Trades and Win from a 120 000 USDT Prize Pool! Join KuCoin s Futures Trading Competition this Ramadan and compete for a share of the 120 000 $USDT Prize Pool! #KuCoin #FuturesTrading #RamadanTrading,1896838684894494977,,,en,,2,268,75,https://x.com/kucoincom/status/1896838684894494977,910110294625492992,kucoincom
,,1895582475830861967,Fri Feb 28 21:10:55 +0000 2025,27414,Ramadan Kareem https://t.co/2z3bxaLPp2,1895582475830861967,https://pbs.twimg.com/media/Gk52NdyXoAAgVKi.jpg,,hi,عربيّ القلب وقلبه اعربُ منه ,30,88,1197,https://x.com/Arabbeau/status/1895582475830861967,714129212869836801,Arabbeau
,,1897277526285934735,Wed Mar 05 13:26:26 +0000 2025,355,#Ramadan_day_5 https://t.co/nEPZhXb1Uq,1897277526285934735,https://pbs.twimg.com/media/GlR72g1a4AMS6hy.jpg,,qme,,0,5,48,https://x.com/RoShZiMu/status/1897277526285934735,1272433334392516610,RoShZiMu
,,1896666990443368479,Mon Mar 03 21:00:23 +0000 2025,369,May this Ramadan be the best ever. Ameen! https://t.co/WovCJ4ecPa,1896666990443368479,https://pbs.twimg.com/media/GlJQkZ7XAAA9f7R.jpg,,en,UK,0,11,53,https://x.com/Hadithoftheday/status/1896666990443368479,69356087,Hadithoftheday
,,1896799936446099819,Tue Mar 04 05:48:40 +0000 2025,2800,Qui peut bien voler des moutons en plein #ramadan ? https://t.co/Yj1CQD7Djn,1896799936446099819,https://pbs.twimg.com/media/GlLJfDuXcAAPDo2.jpg,,fr,"Vaucluse, France",29,276,614,https://x.com/monsieurnaudin/status/1896799936446099819,1486278461496905730,monsieurnaudin
,,1897265771656405200,Wed Mar 05 12:39:44 +0000 2025,493,«Sans les musulmans Marseille ne serait pas Marseille» : le discours de Benoît Payan pour le ramadan fait polémique https://t.co/sGkgD8O128,1897265771656405200,,,fr,Paris,55,491,249,https://x.com/leJDD/status/1897265771656405200,49678509,leJDD
,,1774343584617316444,Sun Mar 31 07:50:50 +0000 2024,2998,Work! Inget bgt ramadan tahun lalu selalu nangis2 tiap ibadah minta sama Allah dpt kerja yg baik dlm segala hal. Alhamdulillah tahun ini dpt kerja yg baik dlm segala hal (atasan rekan lingkungan bahkan temen2nya baik semua). Pertolongan Allah itu nyata jd tetap (cont..),1774343584617316444,,,in,,35,50,336,https://x.com/worksfess/status/1774343584617316444,1244597361826885636,worksfess
,,1897391718770581662,Wed Mar 05 21:00:12 +0000 2025,224,This Ramadan pray for the old and the young.,1897391718770581662,,,en,UK,0,1,36,https://x.com/Hadithoftheday/status/1897391718770581662,69356087,Hadithoftheday
,,1896321613450326268,Sun Mar 02 22:07:59 +0000 2025,469,Un détenu filme son premier jour de Ramadan depuis sa cellule Juste dingue ! https://t.co/SKHHkpskcv,1896321613450326268,https://pbs.twimg.com/amplify_video_thumb/1896281904443252736/img/8Vbb9LbtW6JGcLA8.jpg,,fr,"Paris, France",18,89,224,https://x.com/Le_Patoff/status/1896321613450326268,1668272614459035649,Le_Patoff
,,1896775691955560886,Tue Mar 04 04:12:20 +0000 2025,1458,Duas to memorize in Ramadan https://t.co/uAGBbNRzRQ,1896775691955560886,https://pbs.twimg.com/media/GlKzb3EXkAAzV2L.jpg,,en,United States,1,5,251,https://x.com/_strivingmuslim/status/1896775691955560886,1215694039,_strivingmuslim
,,1896485766638755973,Mon Mar 03 09:00:16 +0000 2025,246,This Ramadan make sure to boycott Israeli dates grown on stolen Palestinian land. Follow our guide here: https://t.co/4oGuiUUT2x https://t.co/IFXBMNcTw7,1896485766638755973,https://pbs.twimg.com/media/GlGrwUUWoAALxr2.jpg,,en,London,3,19,139,https://x.com/PSCupdates/status/1896485766638755973,87401080,PSCupdates
,,1896630901695815705,Mon Mar 03 18:36:59 +0000 2025,891,Doğruluk payı olsa da okumalı gençler diye düşünüyorum. Peki ya siz ? #Ramadan https://t.co/dkgCDTltEM,1896630901695815705,https://pbs.twimg.com/ext_tw_video_thumb/1896630813124427776/pu/img/k9eEiAGGF_KYaYDF.jpg,,tr,Türkiye,8,128,89,https://x.com/AYZADE_38/status/1896630901695815705,1533774237974122496,AYZADE_38
,,1896337164763541713,Sun Mar 02 23:09:46 +0000 2025,4689,#Ramadan Day 3 https://t.co/wp69BSQhOU,1896337164763541713,https://pbs.twimg.com/media/GlEkmRNXoAA08eY.jpg,,und,Nigeria,15,60,1178,https://x.com/islamicstrength/status/1896337164763541713,398035338,islamicstrength
,,1896504171165319365,Mon Mar 03 10:13:24 +0000 2025,1172, Celebrate Ramadan with Exclusive Rewards from KuCoin! This Ramadan KuCoin offers you the chance to Deposit and Trade to Share $100 000. Take part and enjoy amazing rewards! Start your Ramadan trading journey with KuCoin today! #KuCoin #RamadanTrading,1896504171165319365,,,en,,5,193,267,https://x.com/kucoincom/status/1896504171165319365,910110294625492992,kucoincom
,,1768516225754362279,Fri Mar 15 05:55:00 +0000 2024,322,CW // nganggur work! guys alhamdulillah ramadan ini sender dapet offering setelah sekian lama nganggur dan besok udah mulai kerja doain sender yaa semoga betah buat kalian semua yang belum dapet semoga sebelum lebaran udah dapet offering juga aamiin!,1768516225754362279,,,in,,6,33,25,https://x.com/worksfess/status/1768516225754362279,1244597361826885636,worksfess
,,1896244114548769265,Sun Mar 02 17:00:02 +0000 2025,3403,🇵🇸 A Palestinian shows his skill with a firework performance to celebrate Ramadan. https://t.co/5AoY6bbd4U,1896244114548769265,https://pbs.twimg.com/ext_tw_video_thumb/1896174780740444160/pu/img/c_27wqlHCe6RNxKW.jpg,,en,"Miami, FL",9,63,439,https://x.com/jacksonhinklle/status/1896244114548769265,1151913018936053760,jacksonhinklle
,,1896585782263251292,Mon Mar 03 15:37:42 +0000 2025,2018,Ramadan is the time to purify the soul and seek blessings of Allah .. https://t.co/cH0Cb2f0un,1896585782263251292,https://pbs.twimg.com/media/GlIGrBbXEAIwM9V.jpg,,en,,0,102,133,https://x.com/hussain786_fkh/status/1896585782263251292,839030339284643840,hussain786_fkh
,,1896070435688861835,Sun Mar 02 05:29:53 +0000 2025,8515,Ramadan Mubarak to everyone. Wishing peace and compassion for all in this sacred month. #RamadanMubarak #Ramadan2025 https://t.co/YtflHEPd9B,1896070435688861835,https://pbs.twimg.com/media/GlAyAlUbQAA9Qjs.jpg,,en,"Hyderabad, Telangana India",42,358,660,https://x.com/revanth_anumula/status/1896070435688861835,706842521796632576,revanth_anumula
,,1896249245784809524,Sun Mar 02 17:20:25 +0000 2025,678,The child Rahaf Abu Mustafa and the artist Hani Dahman from the city of Khan Yunis in southern Gaza despite the destruction and rubble surrounding them express their joy by decorating the city streets on the occasion of the advent of the month of Ramadan. https://t.co/x6UKQ2CYqn,1896249245784809524,https://pbs.twimg.com/amplify_video_thumb/1896249070353604608/img/EGn-M5XgWFRji0w2.jpg,,en,,3,5,303,https://x.com/EyeonPalestine/status/1896249245784809524,1229449496389705729,EyeonPalestine
,,1897225582775296025,Wed Mar 05 10:00:02 +0000 2025,239,Anggota DPR RI Fraksi PDI Perjuangan Rieke Diah Pitaloka menyoroti adanya indikasi mafia impor dan kartel yang mengontrol pasokan dan harga bahan dangan di pasaran yang menyebabkan kenaikan harga pangan saat Ramadan dan Lebaran terjadi. Kenaikan harga pangan saat Ramadan dan https://t.co/03vqKSRMfW,1897225582775296025,https://pbs.twimg.com/media/GlQ3K1La4AE4WnT.jpg,,in,Indonesia,2,28,57,https://x.com/PDI_Perjuangan/status/1897225582775296025,153407983,PDI_Perjuangan
,,1896591403461103824,Mon Mar 03 16:00:02 +0000 2025,11577,🇵🇸 Ramadan Mubarak from Palestine! https://t.co/YTScG7BPGk,1896591403461103824,https://pbs.twimg.com/media/GlHXtvSX0AAm44J.jpg,,in,"Miami, FL",19,108,1270,https://x.com/jacksonhinklle/status/1896591403461103824,1151913018936053760,jacksonhinklle
,,1896776889970393338,Tue Mar 04 04:17:05 +0000 2025,557,Israel is STARVING the innocent people of Gaza during their religious holy month of Ramadan. Free Palestine 🇵🇸 https://t.co/hiA6RviTG5,1896776889970393338,https://pbs.twimg.com/ext_tw_video_thumb/1896776840078823424/pu/img/nKgqTVaAzPnoSPTL.jpg,,en,Belfast,8,22,291,https://x.com/aldamu_jo/status/1896776889970393338,1168233995945033728,aldamu_jo
,,1897270882252230893,Wed Mar 05 13:00:02 +0000 2025,4055,Ramadan in Palestine is beautiful They are making the best they can with what little they have in Gaza https://t.co/crmNJYmKhL,1897270882252230893,https://pbs.twimg.com/ext_tw_video_thumb/1897145171503890432/pu/img/-P5vL_-CM3eVuOlF.jpg,,en,New York,30,100,929,https://x.com/RyanRozbiani/status/1897270882252230893,2530835306,RyanRozbiani
,,1897378163875045644,Wed Mar 05 20:06:20 +0000 2025,1939,Saudi Arabia for Ramadan https://t.co/bKM3wWlCwu,1897378163875045644,https://pbs.twimg.com/media/GlTXYEMWkAAtO9F.jpg,,in,,1,124,74,https://x.com/lukebelmar/status/1897378163875045644,1299904825723891712,lukebelmar
,,1896904690593636841,Tue Mar 04 12:44:55 +0000 2025,130,#Ramadan: Penggunaan ubat dan alatan perubatan semasa berpuasa #BernamaNews #InfografikBernama https://t.co/1eKcizLOCi,1896904690593636841,https://pbs.twimg.com/media/GlMoIXoaUAAnlzR.jpg,,in,"Kuala Lumpur, Malaysia",3,5,117,https://x.com/bernamadotcom/status/1896904690593636841,106669711,bernamadotcom
,,1896990793556222421,Tue Mar 04 18:27:04 +0000 2025,785,How s Ramadan going in the first-world islamic world muslim anon? I m making myself a snack over here. https://t.co/wQED3Gm73J,1896990793556222421,https://pbs.twimg.com/ext_tw_video_thumb/1896989934453411840/pu/img/PdXdYvtsv7o5_yUy.jpg,,en,Europa,8,18,22,https://x.com/BorealBaron/status/1896990793556222421,294004971,BorealBaron
,,1897384960539156572,Wed Mar 05 20:33:20 +0000 2025,2794,Cendres sur le front signe de la fragilité de l Homme mais aussi de l'espérance en la miséricorde de Dieu. Et chose trop rare le jeûne du Carême coïncide avec le jeûne du Ramadan. Unis avec nos sœurs et frères musulman es. Bon Carême Bon Ramandan https://t.co/d3SlmnAnG9,1897384960539156572,https://pbs.twimg.com/media/GlTdkGyWkAAE0mv.jpg,,fr,,18,140,267,https://x.com/coryleguen/status/1897384960539156572,1195328979504418816,coryleguen
,,1896336396430062052,Sun Mar 02 23:06:43 +0000 2025,4155,may الله answer all our duas this ramadan,1896336396430062052,,,und,,31,94,1190,https://x.com/aiishadahir/status/1896336396430062052,1084130057977769984,aiishadahir
,,1897188720002130344,Wed Mar 05 07:33:33 +0000 2025,2657,È iniziato il ramadan uscite in strada notate una certa tranquillità? Si è proprio come pensate. Ma se lo dite siete fascisti.,1897188720002130344,,,it,,60,134,245,https://x.com/SaP011/status/1897188720002130344,266700017,SaP011
,,1897355517414268984,Wed Mar 05 18:36:21 +0000 2025,296,A Palestinian family in #Gaza prepares Iftar on the rubble of their home which was destroyed by Israel forces. #Ramadan https://t.co/2UOPAdh7dc,1897355517414268984,https://pbs.twimg.com/amplify_video_thumb/1897355341311975424/img/E8TiicDa4EgmrGtL.jpg,,en,"England, United Kingdom",5,2,100,https://x.com/doamuslims/status/1897355517414268984,2647091335,doamuslims
,,1896253406005846229,Sun Mar 02 17:36:57 +0000 2025,8477,[THREAD] Les snaps les plus drôles du ramadan https://t.co/x7Ih9jKtpp,1896253406005846229,https://pbs.twimg.com/amplify_video_thumb/1896253207824723968/img/7TTFsXGv-v7nDxNE.jpg,,fr,"Parc des Princes, Paris",30,20,666,https://x.com/DjibinhoPvris/status/1896253406005846229,1680835710213816321,DjibinhoPvris
,,1895463180274635006,Fri Feb 28 13:16:52 +0000 2025,2465,Marhaban ya Ramadan. Selamat menjalankan ibadah puasa inshaAllah amal ibadah kita diterima dan hati kita semakin dekat dengan Allah SWT. https://t.co/j0LPIrSA0y,1895463180274635006,https://pbs.twimg.com/ext_tw_video_thumb/1895463135433175040/pu/img/5QFW8Q8kCXu2MVn_.jpg,,in,Jakarta,88,634,264,https://x.com/jokowi/status/1895463180274635006,366987179,jokowi
,,1896502001447628938,Mon Mar 03 10:04:47 +0000 2025,1495,Assalamualaykum! Question: Which Surah was first revealed during Ramadan?,1896502001447628938,,,en,,16,318,643,https://x.com/TassbeehBot/status/1896502001447628938,1821935681540673536,TassbeehBot
,,1896923594338308109,Tue Mar 04 14:00:02 +0000 2025,5525,🇵🇸 Ramadan in Gaza https://t.co/blZ40RHJX8,1896923594338308109,https://pbs.twimg.com/media/GlMht87WAAEIyEm.jpg,,tr,"Miami, FL",18,89,928,https://x.com/jacksonhinklle/status/1896923594338308109,1151913018936053760,jacksonhinklle
,,1896884828991062481,Tue Mar 04 11:26:00 +0000 2025,159,انسانی جسم سے جنت کی خوشبو! #Ramadan #MaulanaIlyasQadri https://t.co/icBc5DmUUb,1896884828991062481,https://pbs.twimg.com/ext_tw_video_thumb/1896824406627741696/pu/img/S7iLcFGSiUOxu15x.jpg,,ur,,0,35,34,https://x.com/IlyasQadriZiaee/status/1896884828991062481,550050330,IlyasQadriZiaee
,,1896455505561649234,Mon Mar 03 07:00:01 +0000 2025,3159,🇵🇸 Gaza during Ramadan. https://t.co/pp20hwCNTd,1896455505561649234,https://pbs.twimg.com/ext_tw_video_thumb/1896412391346221056/pu/img/JftLgzz60z4VFmgP.jpg,,in,"Miami, FL",1,28,485,https://x.com/jacksonhinklle/status/1896455505561649234,1151913018936053760,jacksonhinklle
,,1896304508269154497,Sun Mar 02 21:00:01 +0000 2025,4207,🇵🇸 Palestinians decorate their tents in celebration of Ramadan. https://t.co/Ye3dsP6O1z,1896304508269154497,https://pbs.twimg.com/ext_tw_video_thumb/1896176195898589185/pu/img/cBTXfQuFzdEM_SIV.jpg,,en,"Miami, FL",9,73,852,https://x.com/jacksonhinklle/status/1896304508269154497,1151913018936053760,jacksonhinklle
,,1896772676254826854,Tue Mar 04 04:00:21 +0000 2025,522,cw // nganggur Sender lg berhenti dlu apply2 di bulan ramadan ini krna bbrp hal dan apply2 lg kemungkinan after lebaran btw ada yg sama jg wrk!,1896772676254826854,,,in,,3,60,13,https://x.com/worksfess/status/1896772676254826854,1244597361826885636,worksfess
